Bike ID,Gender,Birth Year,Age,Trip Duration,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,Start Time,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Stop Time
29303,Male,1991,28,145,3640,Journal Square,40.73367,-74.0625,00:37.7,3206,Hilltop,40.7311689,-74.0575736,03:03.0
29297,Female,1993,26,212,3194,McGinley Square,40.72533993,-74.06762213,03:00.6,3679,Bergen Ave,40.72210379,-74.071455,06:33.3
29435,Male,1977,42,569,3214,Essex Light Rail,40.7127742,-74.0364857,07:13.0,3184,Paulus Hook,40.7141454,-74.0335519,16:42.9
29509,Male,1965,54,1380,3214,Essex Light Rail,40.7127742,-74.0364857,07:25.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,30:26.2
29226,Female,1968,51,1346,3214,Essex Light Rail,40.7127742,-74.0364857,07:56.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,30:22.5
26188,Male,1981,38,748,3185,City Hall,40.7177325,-74.043845,08:10.3,3280,Astor Place,40.7192822,-74.07126188,20:38.6
29643,Female,1969,50,137,3214,Essex Light Rail,40.7127742,-74.0364857,08:40.2,3214,Essex Light Rail,40.7127742,-74.0364857,10:57.8
29475,Unknown,1969,50,631,3184,Paulus Hook,40.7141454,-74.0335519,17:40.9,3187,Warren St,40.7211236,-74.03805095,28:12.6
29550,Male,1992,27,1796,3199,Newport Pkwy,40.7287448,-74.0321082,18:46.2,3199,Newport Pkwy,40.7287448,-74.0321082,48:42.9
26158,Male,1991,28,1760,3199,Newport Pkwy,40.7287448,-74.0321082,19:24.7,3199,Newport Pkwy,40.7287448,-74.0321082,48:44.9
29530,Male,1979,40,1149,3640,Journal Square,40.73367,-74.0625,29:29.3,3191,Union St,40.7182113,-74.0836394,48:39.3
26316,Unknown,1991,28,417,3276,Marin Light Rail,40.71458404,-74.04281706,30:54.8,3211,Newark Ave,40.72152515,-74.04630454,37:51.9
29677,Female,1990,29,422,3276,Marin Light Rail,40.71458404,-74.04281706,30:58.8,3211,Newark Ave,40.72152515,-74.04630454,38:01.0
29509,Male,1991,28,99,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42:16.5,3639,Harborside,40.7192517,-74.034234,43:56.0
29581,Male,1989,30,376,3199,Newport Pkwy,40.7287448,-74.0321082,44:49.2,3203,Hamilton Park,40.72759597,-74.04424731,51:06.0
29200,Male,1995,24,375,3185,City Hall,40.7177325,-74.043845,48:12.5,3192,Liberty Light Rail,40.7112423,-74.0557013,54:28.1
29298,Unknown,1969,50,2578,3639,Harborside,40.7192517,-74.034234,55:33.6,3196,Riverview Park,40.7443187,-74.0439909,38:32.0
29304,Male,1992,27,801,3199,Newport Pkwy,40.7287448,-74.0321082,00:05.9,3214,Essex Light Rail,40.7127742,-74.0364857,13:27.9
29446,Male,1991,28,752,3199,Newport Pkwy,40.7287448,-74.0321082,00:54.4,3214,Essex Light Rail,40.7127742,-74.0364857,13:27.3
29641,Male,1962,57,214,3481,York St,40.71649,-74.04105,00:54.9,3186,Grove St PATH,40.71958612,-74.04311746,04:29.1
26164,Unknown,1969,50,173929,3211,Newark Ave,40.72152515,-74.04630454,02:35.4,3187,Warren St,40.7211236,-74.03805095,21:24.8
29489,Unknown,1969,50,1676,3276,Marin Light Rail,40.71458404,-74.04281706,03:32.3,3196,Riverview Park,40.7443187,-74.0439909,31:28.4
29591,Unknown,1969,50,1671,3276,Marin Light Rail,40.71458404,-74.04281706,03:52.5,3196,Riverview Park,40.7443187,-74.0439909,31:44.4
29636,Female,1980,39,443,3276,Marin Light Rail,40.71458404,-74.04281706,15:18.0,3186,Grove St PATH,40.71958612,-74.04311746,22:41.6
29641,Male,1962,57,946,3186,Grove St PATH,40.71958612,-74.04311746,26:45.3,3199,Newport Pkwy,40.7287448,-74.0321082,42:31.8
29636,Male,1981,38,314,3186,Grove St PATH,40.71958612,-74.04311746,42:08.8,3639,Harborside,40.7192517,-74.034234,47:23.7
26293,Male,1995,24,555,3202,Newport PATH,40.7272235,-74.0337589,53:24.8,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,02:40.1
29606,Female,1995,24,530,3202,Newport PATH,40.7272235,-74.0337589,53:49.3,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,02:39.7
26276,Female,1991,28,324,3202,Newport PATH,40.7272235,-74.0337589,04:32.2,3639,Harborside,40.7192517,-74.034234,09:56.6
26155,Male,1993,26,310,3202,Newport PATH,40.7272235,-74.0337589,04:34.1,3639,Harborside,40.7192517,-74.034234,09:44.1
29628,Male,1988,31,387,3203,Hamilton Park,40.72759597,-74.04424731,17:06.3,3639,Harborside,40.7192517,-74.034234,23:33.6
29526,Unknown,1969,50,2969,3273,Manila & 1st,40.72165072,-74.04288411,17:22.9,3273,Manila & 1st,40.72165072,-74.04288411,06:52.5
29622,Male,1991,28,358,3185,City Hall,40.7177325,-74.043845,24:01.4,3276,Marin Light Rail,40.71458404,-74.04281706,29:59.6
29641,Male,1962,57,724,3199,Newport Pkwy,40.7287448,-74.0321082,26:41.7,3205,JC Medical Center,40.71653978,-74.04963791,38:46.6
29548,Male,1980,39,348,3275,Columbus Drive,40.7183552,-74.03891444,37:37.8,3202,Newport PATH,40.7272235,-74.0337589,43:25.8
29570,Male,1993,26,221,3202,Newport PATH,40.7272235,-74.0337589,42:53.0,3199,Newport Pkwy,40.7287448,-74.0321082,46:34.2
26297,Male,1988,31,629,3203,Hamilton Park,40.72759597,-74.04424731,45:17.0,3203,Hamilton Park,40.72759597,-74.04424731,55:47.0
26180,Male,1962,57,242,3205,JC Medical Center,40.71653978,-74.04963791,51:07.4,3481,York St,40.71649,-74.04105,55:10.2
29656,Male,1989,30,373,3640,Journal Square,40.73367,-74.0625,51:12.7,3281,Leonard Gordon Park,40.74590997,-74.05727148,57:26.2
26192,Male,1991,28,22614,3268,Lafayette Park,40.71346383,-74.06285852,55:46.0,3694,Jackson Square,40.71113,-74.0789,12:40.3
29220,Male,1969,50,389,3640,Journal Square,40.73367,-74.0625,04:10.3,3281,Leonard Gordon Park,40.74590997,-74.05727148,10:40.1
29584,Male,1988,31,1004,3185,City Hall,40.7177325,-74.043845,10:44.3,3694,Jackson Square,40.71113,-74.0789,27:28.8
29569,Male,1993,26,193,3220,5 Corners Library,40.73496102,-74.05950308,17:51.1,3207,Oakland Ave,40.7376037,-74.0524783,21:05.1
29679,Male,1989,30,136,3185,City Hall,40.7177325,-74.043845,41:27.9,3213,Van Vorst Park,40.71848892,-74.04772663,43:44.6
26311,Male,1960,59,150,3273,Manila & 1st,40.72165072,-74.04288411,41:44.3,3270,Jersey & 6th St,40.72528911,-74.04557168,44:15.3
26271,Male,1986,33,159,3194,McGinley Square,40.72533993,-74.06762213,00:04.7,3679,Bergen Ave,40.72210379,-74.071455,02:44.5
29453,Male,1989,30,81,3194,McGinley Square,40.72533993,-74.06762213,22:14.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,23:35.3
29207,Female,2000,19,322,3677,Glenwood Ave,40.72755147,-74.07106072,32:27.6,3640,Journal Square,40.73367,-74.0625,37:50.3
26280,Male,1981,38,195,3220,5 Corners Library,40.73496102,-74.05950308,40:03.1,3206,Hilltop,40.7311689,-74.0575736,43:19.0
29207,Male,1971,48,439,3640,Journal Square,40.73367,-74.0625,22:53.6,3677,Glenwood Ave,40.72755147,-74.07106072,30:13.5
29437,Male,1964,55,212,3194,McGinley Square,40.72533993,-74.06762213,07:41.9,3679,Bergen Ave,40.72210379,-74.071455,11:14.7
29521,Male,1978,41,520,3203,Hamilton Park,40.72759597,-74.04424731,37:06.2,3205,JC Medical Center,40.71653978,-74.04963791,45:46.8
26269,Male,1963,56,934,3639,Harborside,40.7192517,-74.034234,40:46.0,3192,Liberty Light Rail,40.7112423,-74.0557013,56:20.5
26297,Male,1976,43,592,3203,Hamilton Park,40.72759597,-74.04424731,46:00.6,3639,Harborside,40.7192517,-74.034234,55:53.3
29264,Male,1987,32,648,3191,Union St,40.7182113,-74.0836394,49:39.4,3195,Sip Ave,40.7308971,-74.06391263,00:28.3
29578,Male,1992,27,445,3193,Lincoln Park,40.7246051,-74.07840595,49:57.1,3195,Sip Ave,40.7308971,-74.06391263,57:22.1
29569,Male,1991,28,576,3207,Oakland Ave,40.7376037,-74.0524783,56:40.3,3199,Newport Pkwy,40.7287448,-74.0321082,06:16.5
29654,Male,1963,56,1433,3192,Liberty Light Rail,40.7112423,-74.0557013,58:41.5,3192,Liberty Light Rail,40.7112423,-74.0557013,22:34.9
26281,Male,1981,38,211,3205,JC Medical Center,40.71653978,-74.04963791,01:00.3,3186,Grove St PATH,40.71958612,-74.04311746,04:31.3
26273,Male,1987,32,204,3276,Marin Light Rail,40.71458404,-74.04281706,10:23.5,3186,Grove St PATH,40.71958612,-74.04311746,13:47.9
26170,Male,1958,61,199,3483,Montgomery St,40.71942,-74.05099,12:37.9,3186,Grove St PATH,40.71958612,-74.04311746,15:57.6
29551,Male,1976,43,420,3199,Newport Pkwy,40.7287448,-74.0321082,13:28.4,3211,Newark Ave,40.72152515,-74.04630454,20:28.8
29522,Male,1974,45,834,3203,Hamilton Park,40.72759597,-74.04424731,18:24.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,32:18.5
29287,Male,1963,56,1125,3192,Liberty Light Rail,40.7112423,-74.0557013,24:54.5,3202,Newport PATH,40.7272235,-74.0337589,43:39.9
29551,Male,1976,43,848,3211,Newark Ave,40.72152515,-74.04630454,25:29.7,3199,Newport Pkwy,40.7287448,-74.0321082,39:38.3
29221,Female,1985,34,222,3681,Grand St,40.71517768,-74.03768331,30:39.8,3185,City Hall,40.7177325,-74.043845,34:22.3
26182,Female,1992,27,503,3225,Baldwin at Montgomery,40.7236589,-74.0641943,30:59.5,3186,Grove St PATH,40.71958612,-74.04311746,39:23.0
29612,Male,1984,35,305,3185,City Hall,40.7177325,-74.043845,33:29.3,3209,Brunswick St,40.7241765,-74.0506564,38:34.5
26213,Male,1967,52,201,3276,Marin Light Rail,40.71458404,-74.04281706,36:39.0,3186,Grove St PATH,40.71958612,-74.04311746,40:00.4
29509,Female,1971,48,151,3639,Harborside,40.7192517,-74.034234,38:54.7,3184,Paulus Hook,40.7141454,-74.0335519,41:26.3
29549,Male,1963,56,814,3202,Newport PATH,40.7272235,-74.0337589,45:54.7,3639,Harborside,40.7192517,-74.034234,59:29.2
29440,Unknown,1969,50,1383,3187,Warren St,40.7211236,-74.03805095,47:33.5,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,10:37.2
29475,Male,1993,26,1375,3187,Warren St,40.7211236,-74.03805095,47:33.6,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,10:29.5
26311,Female,1987,32,109,3270,Jersey & 6th St,40.72528911,-74.04557168,47:36.1,3211,Newark Ave,40.72152515,-74.04630454,49:25.3
26257,Male,1995,24,167,3211,Newark Ave,40.72152515,-74.04630454,48:45.4,3203,Hamilton Park,40.72759597,-74.04424731,51:33.0
29663,Male,1977,42,354,3267,Morris Canal,40.71241882,-74.03852552,54:40.3,3184,Paulus Hook,40.7141454,-74.0335519,00:34.4
29242,Unknown,1969,50,429,3280,Astor Place,40.7192822,-74.07126188,56:00.4,3195,Sip Ave,40.7308971,-74.06391263,03:09.5
29660,Unknown,1969,50,410,3280,Astor Place,40.7192822,-74.07126188,56:11.8,3195,Sip Ave,40.7308971,-74.06391263,03:02.0
29534,Male,1990,29,196,3275,Columbus Drive,40.7183552,-74.03891444,58:26.2,3211,Newark Ave,40.72152515,-74.04630454,01:42.4
29435,Male,1974,45,884,3184,Paulus Hook,40.7141454,-74.0335519,58:55.5,3203,Hamilton Park,40.72759597,-74.04424731,13:40.0
29444,Female,1971,48,509,3191,Union St,40.7182113,-74.0836394,59:54.1,3678,Fairmount Ave,40.72572614,-74.07195926,08:23.7
29617,Male,1972,47,473,3225,Baldwin at Montgomery,40.7236589,-74.0641943,02:36.7,3186,Grove St PATH,40.71958612,-74.04311746,10:30.1
29533,Male,1981,38,234,3270,Jersey & 6th St,40.72528911,-74.04557168,02:40.3,3213,Van Vorst Park,40.71848892,-74.04772663,06:34.9
29230,Female,1980,39,183,3681,Grand St,40.71517768,-74.03768331,04:22.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,07:25.7
26311,Female,1987,32,105,3211,Newark Ave,40.72152515,-74.04630454,06:58.6,3270,Jersey & 6th St,40.72528911,-74.04557168,08:44.2
26207,Male,1983,36,197,3267,Morris Canal,40.71241882,-74.03852552,08:56.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,12:14.2
29288,Male,1991,28,340,3268,Lafayette Park,40.71346383,-74.06285852,09:13.8,3185,City Hall,40.7177325,-74.043845,14:54.2
29622,Female,1989,30,633,3276,Marin Light Rail,40.71458404,-74.04281706,12:45.0,3276,Marin Light Rail,40.71458404,-74.04281706,23:18.8
26263,Unknown,1969,50,1186,3199,Newport Pkwy,40.7287448,-74.0321082,14:47.7,3199,Newport Pkwy,40.7287448,-74.0321082,34:34.6
29250,Unknown,1969,50,1183,3199,Newport Pkwy,40.7287448,-74.0321082,15:26.6,3199,Newport Pkwy,40.7287448,-74.0321082,35:10.0
26276,Female,1993,26,351,3639,Harborside,40.7192517,-74.034234,16:59.4,3202,Newport PATH,40.7272235,-74.0337589,22:51.2
29299,Male,1970,49,910,3270,Jersey & 6th St,40.72528911,-74.04557168,17:52.2,3192,Liberty Light Rail,40.7112423,-74.0557013,33:02.8
26155,Male,1989,30,210,3639,Harborside,40.7192517,-74.034234,19:18.5,3202,Newport PATH,40.7272235,-74.0337589,22:49.5
29240,Unknown,1969,50,1367,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,21:00.3,3202,Newport PATH,40.7272235,-74.0337589,43:48.0
29475,Male,1993,26,2138,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,21:52.5,3187,Warren St,40.7211236,-74.03805095,57:31.4
29305,Unknown,1969,50,2146,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,22:06.9,3187,Warren St,40.7211236,-74.03805095,57:53.5
29446,Female,1983,36,1877,3214,Essex Light Rail,40.7127742,-74.0364857,27:25.4,3214,Essex Light Rail,40.7127742,-74.0364857,58:42.8
29671,Unknown,1969,50,1494,3275,Columbus Drive,40.7183552,-74.03891444,27:53.1,3275,Columbus Drive,40.7183552,-74.03891444,52:47.1
29502,Unknown,1969,50,401,3207,Oakland Ave,40.7376037,-74.0524783,29:45.6,3206,Hilltop,40.7311689,-74.0575736,36:26.7
29660,Male,1994,25,1083,3195,Sip Ave,40.7308971,-74.06391263,31:24.1,3195,Sip Ave,40.7308971,-74.06391263,49:28.0
29624,Female,1996,23,486,3210,Pershing Field,40.74267714,-74.05178863,32:26.2,3640,Journal Square,40.73367,-74.0625,40:32.6
29617,Female,1985,34,292,3186,Grove St PATH,40.71958612,-74.04311746,34:46.0,3681,Grand St,40.71517768,-74.03768331,39:38.8
29612,Male,1984,35,360,3209,Brunswick St,40.7241765,-74.0506564,38:52.3,3275,Columbus Drive,40.7183552,-74.03891444,44:53.0
29680,Male,1960,59,484,3280,Astor Place,40.7192822,-74.07126188,40:05.8,3195,Sip Ave,40.7308971,-74.06391263,48:10.1
26216,Male,1980,39,231,3209,Brunswick St,40.7241765,-74.0506564,42:51.3,3186,Grove St PATH,40.71958612,-74.04311746,46:42.7
29537,Male,1985,34,259,3203,Hamilton Park,40.72759597,-74.04424731,44:38.4,3186,Grove St PATH,40.71958612,-74.04311746,48:57.8
29482,Female,1979,40,227,3203,Hamilton Park,40.72759597,-74.04424731,47:15.0,3211,Newark Ave,40.72152515,-74.04630454,51:02.4
29620,Male,1983,36,169,3203,Hamilton Park,40.72759597,-74.04424731,49:31.7,3211,Newark Ave,40.72152515,-74.04630454,52:21.6
29517,Male,1985,34,407,3201,Dey St,40.737711,-74.066921,50:00.3,3195,Sip Ave,40.7308971,-74.06391263,56:47.3
29622,Male,1991,28,243,3276,Marin Light Rail,40.71458404,-74.04281706,51:47.1,3186,Grove St PATH,40.71958612,-74.04311746,55:50.3
26239,Male,1992,27,915,3275,Columbus Drive,40.7183552,-74.03891444,52:00.9,3202,Newport PATH,40.7272235,-74.0337589,07:16.0
29578,Female,1994,25,180,3195,Sip Ave,40.7308971,-74.06391263,53:58.1,3677,Glenwood Ave,40.72755147,-74.07106072,56:59.0
29636,Male,1976,43,407,3639,Harborside,40.7192517,-74.034234,54:00.2,3638,Washington St,40.7242941,-74.0354826,00:47.6
26220,Male,1971,48,121,3278,Monmouth and 6th,40.72568548,-74.04879034,54:23.3,3272,Jersey & 3rd,40.72333159,-74.04595256,56:25.1
29437,Male,1964,55,361,3679,Bergen Ave,40.72210379,-74.071455,56:10.7,3195,Sip Ave,40.7308971,-74.06391263,02:12.3
29607,Male,1977,42,1156,3203,Hamilton Park,40.72759597,-74.04424731,58:29.8,3483,Montgomery St,40.71942,-74.05099,17:46.4
26166,Male,1966,53,452,3203,Hamilton Park,40.72759597,-74.04424731,58:54.7,3202,Newport PATH,40.7272235,-74.0337589,06:27.4
29284,Male,1992,27,107,3638,Washington St,40.7242941,-74.0354826,59:52.0,3202,Newport PATH,40.7272235,-74.0337589,01:39.5
29280,Unknown,1969,50,510,3211,Newark Ave,40.72152515,-74.04630454,09:32.0,3483,Montgomery St,40.71942,-74.05099,18:02.8
29644,Female,1973,46,412,3639,Harborside,40.7192517,-74.034234,11:14.6,3205,JC Medical Center,40.71653978,-74.04963791,18:07.1
29624,Male,1985,34,255,3640,Journal Square,40.73367,-74.0625,19:00.1,3201,Dey St,40.737711,-74.066921,23:15.3
29581,Male,1992,27,268,3203,Hamilton Park,40.72759597,-74.04424731,20:16.8,3273,Manila & 1st,40.72165072,-74.04288411,24:45.0
26288,Male,1965,54,2068,3213,Van Vorst Park,40.71848892,-74.04772663,21:29.7,3213,Van Vorst Park,40.71848892,-74.04772663,55:58.3
29663,Female,1981,38,134,3184,Paulus Hook,40.7141454,-74.0335519,22:35.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,24:49.3
26294,Male,1978,41,1558,3214,Essex Light Rail,40.7127742,-74.0364857,23:08.2,3638,Washington St,40.7242941,-74.0354826,49:06.2
29470,Unknown,1969,50,591,3681,Grand St,40.71517768,-74.03768331,23:09.9,3186,Grove St PATH,40.71958612,-74.04311746,33:01.4
29456,Female,1995,24,5586,3214,Essex Light Rail,40.7127742,-74.0364857,24:15.6,3276,Marin Light Rail,40.71458404,-74.04281706,57:21.6
29296,Male,1989,30,184,3203,Hamilton Park,40.72759597,-74.04424731,25:35.2,3186,Grove St PATH,40.71958612,-74.04311746,28:39.5
26251,Female,1982,37,1379,3214,Essex Light Rail,40.7127742,-74.0364857,25:45.5,3638,Washington St,40.7242941,-74.0354826,48:44.8
29586,Unknown,1969,50,5480,3214,Essex Light Rail,40.7127742,-74.0364857,26:07.8,3276,Marin Light Rail,40.71458404,-74.04281706,57:28.0
29455,Female,1985,34,1638,3214,Essex Light Rail,40.7127742,-74.0364857,27:37.5,3214,Essex Light Rail,40.7127742,-74.0364857,54:55.8
26190,Male,1985,34,1611,3214,Essex Light Rail,40.7127742,-74.0364857,27:52.3,3214,Essex Light Rail,40.7127742,-74.0364857,54:44.2
29581,Male,1968,51,271,3273,Manila & 1st,40.72165072,-74.04288411,28:12.9,3209,Brunswick St,40.7241765,-74.0506564,32:44.1
29226,Male,1984,35,275,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29:55.1,3267,Morris Canal,40.71241882,-74.03852552,34:30.8
26271,Male,1980,39,508,3679,Bergen Ave,40.72210379,-74.071455,30:23.0,3191,Union St,40.7182113,-74.0836394,38:51.1
26243,Male,1984,35,280,3267,Morris Canal,40.71241882,-74.03852552,31:55.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,36:35.8
29250,Unknown,1969,50,562,3199,Newport Pkwy,40.7287448,-74.0321082,33:16.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42:38.7
29221,Male,1962,57,2077,3185,City Hall,40.7177325,-74.043845,36:33.5,3638,Washington St,40.7242941,-74.0354826,11:11.0
26216,Male,1980,39,256,3186,Grove St PATH,40.71958612,-74.04311746,36:53.4,3209,Brunswick St,40.7241765,-74.0506564,41:09.6
29265,Male,1977,42,180,3276,Marin Light Rail,40.71458404,-74.04281706,37:19.5,3186,Grove St PATH,40.71958612,-74.04311746,40:19.9
29513,Male,1975,44,759,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,38:44.9,3276,Marin Light Rail,40.71458404,-74.04281706,51:24.0
29439,Male,1975,44,744,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,38:49.7,3276,Marin Light Rail,40.71458404,-74.04281706,51:14.0
26207,Male,1975,44,736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39:00.5,3276,Marin Light Rail,40.71458404,-74.04281706,51:16.8
29226,Unknown,1969,50,306,3267,Morris Canal,40.71241882,-74.03852552,40:55.1,3186,Grove St PATH,40.71958612,-74.04311746,46:01.9
26157,Male,1993,26,309,3194,McGinley Square,40.72533993,-74.06762213,42:22.2,3195,Sip Ave,40.7308971,-74.06391263,47:31.5
26187,Male,1968,51,396,3209,Brunswick St,40.7241765,-74.0506564,42:57.3,3213,Van Vorst Park,40.71848892,-74.04772663,49:33.9
26222,Male,1970,49,1202,3192,Liberty Light Rail,40.7112423,-74.0557013,45:44.2,3270,Jersey & 6th St,40.72528911,-74.04557168,05:46.4
29256,Male,1977,42,140,3213,Van Vorst Park,40.71848892,-74.04772663,47:27.6,3186,Grove St PATH,40.71958612,-74.04311746,49:47.6
29673,Female,1973,46,558,3275,Columbus Drive,40.7183552,-74.03891444,48:02.3,3638,Washington St,40.7242941,-74.0354826,57:20.7
26286,Unknown,1969,50,920,3201,Dey St,40.737711,-74.066921,51:00.9,3203,Hamilton Park,40.72759597,-74.04424731,06:21.4
26278,Female,1980,39,192,3203,Hamilton Park,40.72759597,-74.04424731,51:18.0,3211,Newark Ave,40.72152515,-74.04630454,54:30.0
26251,Female,1982,37,1559,3638,Washington St,40.7242941,-74.0354826,51:37.6,3199,Newport Pkwy,40.7287448,-74.0321082,17:37.4
29123,Female,1966,53,18670,3203,Hamilton Park,40.72759597,-74.04424731,51:41.2,3272,Jersey & 3rd,40.72333159,-74.04595256,02:51.3
26257,Male,1985,34,171,3203,Hamilton Park,40.72759597,-74.04424731,52:05.1,3211,Newark Ave,40.72152515,-74.04630454,54:56.3
29205,Male,1978,41,1045,3638,Washington St,40.7242941,-74.0354826,52:08.9,3199,Newport Pkwy,40.7287448,-74.0321082,09:34.7
29479,Female,1986,33,209,3269,Brunswick & 6th,40.72601173,-74.05038893,52:14.2,3211,Newark Ave,40.72152515,-74.04630454,55:44.1
29212,Male,1987,32,350,3210,Pershing Field,40.74267714,-74.05178863,52:28.1,3640,Journal Square,40.73367,-74.0625,58:18.5
29549,Male,1983,36,99,3639,Harborside,40.7192517,-74.034234,52:36.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,54:16.5
29439,Male,1975,44,792,3276,Marin Light Rail,40.71458404,-74.04281706,53:46.5,3192,Liberty Light Rail,40.7112423,-74.0557013,06:58.9
26207,Male,1975,44,779,3276,Marin Light Rail,40.71458404,-74.04281706,53:49.8,3192,Liberty Light Rail,40.7112423,-74.0557013,06:48.9
29513,Male,1975,44,813,3276,Marin Light Rail,40.71458404,-74.04281706,53:53.8,3192,Liberty Light Rail,40.7112423,-74.0557013,07:27.5
26271,Male,1980,39,727,3191,Union St,40.7182113,-74.0836394,54:23.3,3679,Bergen Ave,40.72210379,-74.071455,06:31.3
29306,Female,1982,37,2457,3275,Columbus Drive,40.7183552,-74.03891444,55:38.1,3638,Washington St,40.7242941,-74.0354826,36:35.1
29447,Male,1986,33,234,3481,York St,40.71649,-74.04105,55:39.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,59:34.7
29616,Female,1988,31,1682,3270,Jersey & 6th St,40.72528911,-74.04557168,58:28.8,3211,Newark Ave,40.72152515,-74.04630454,26:30.8
29435,Male,1964,55,480,3203,Hamilton Park,40.72759597,-74.04424731,58:37.4,3205,JC Medical Center,40.71653978,-74.04963791,06:37.6
26431,Male,1995,24,675,3210,Pershing Field,40.74267714,-74.05178863,01:00.1,3483,Montgomery St,40.71942,-74.05099,12:16.0
29571,Male,1978,41,4053,3481,York St,40.71649,-74.04105,02:37.9,3481,York St,40.71649,-74.04105,10:11.4
29601,Unknown,1969,50,4039,3481,York St,40.71649,-74.04105,03:13.0,3481,York St,40.71649,-74.04105,10:32.9
29607,Male,1977,42,731,3483,Montgomery St,40.71942,-74.05099,03:28.6,3203,Hamilton Park,40.72759597,-74.04424731,15:39.8
29627,Unknown,1969,50,735,3483,Montgomery St,40.71942,-74.05099,04:05.6,3203,Hamilton Park,40.72759597,-74.04424731,16:21.5
29472,Male,1970,49,772,3678,Fairmount Ave,40.72572614,-74.07195926,08:31.9,3210,Pershing Field,40.74267714,-74.05178863,21:24.2
29251,Female,1988,31,246,3483,Montgomery St,40.71942,-74.05099,10:36.7,3205,JC Medical Center,40.71653978,-74.04963791,14:42.8
29479,Female,1979,40,857,3211,Newark Ave,40.72152515,-74.04630454,12:41.6,3206,Hilltop,40.7311689,-74.0575736,26:59.1
29210,Male,1978,41,1761,3199,Newport Pkwy,40.7287448,-74.0321082,16:59.1,3638,Washington St,40.7242941,-74.0354826,46:21.0
26182,Male,1991,28,284,3186,Grove St PATH,40.71958612,-74.04311746,18:34.9,3276,Marin Light Rail,40.71458404,-74.04281706,23:19.8
26187,Male,1968,51,329,3213,Van Vorst Park,40.71848892,-74.04772663,20:26.0,3273,Manila & 1st,40.72165072,-74.04288411,25:55.3
29487,Female,1980,39,320,3639,Harborside,40.7192517,-74.034234,20:26.8,3276,Marin Light Rail,40.71458404,-74.04281706,25:46.9
26251,Female,1982,37,1526,3199,Newport Pkwy,40.7287448,-74.0321082,21:08.3,3638,Washington St,40.7242941,-74.0354826,46:34.7
26269,Female,1991,28,4076,3192,Liberty Light Rail,40.7112423,-74.0557013,23:25.4,3192,Liberty Light Rail,40.7112423,-74.0557013,31:22.3
26281,Female,1989,30,1371,3186,Grove St PATH,40.71958612,-74.04311746,23:29.0,3638,Washington St,40.7242941,-74.0354826,46:20.6
29200,Male,1989,30,3991,3192,Liberty Light Rail,40.7112423,-74.0557013,23:32.6,3192,Liberty Light Rail,40.7112423,-74.0557013,30:04.1
26188,Male,1984,35,403,3280,Astor Place,40.7192822,-74.07126188,24:18.6,3195,Sip Ave,40.7308971,-74.06391263,31:02.3
26273,Female,1989,30,1157,3186,Grove St PATH,40.71958612,-74.04311746,26:59.2,3638,Washington St,40.7242941,-74.0354826,46:17.2
29281,Male,1981,38,647,3280,Astor Place,40.7192822,-74.07126188,28:26.7,3185,City Hall,40.7177325,-74.043845,39:14.5
29296,Female,1989,30,1068,3186,Grove St PATH,40.71958612,-74.04311746,28:30.1,3638,Washington St,40.7242941,-74.0354826,46:18.2
26237,Male,1975,44,442,3192,Liberty Light Rail,40.7112423,-74.0557013,29:11.8,3184,Paulus Hook,40.7141454,-74.0335519,36:34.4
29628,Male,1989,30,1516,3639,Harborside,40.7192517,-74.034234,30:06.8,3199,Newport Pkwy,40.7287448,-74.0321082,55:23.2
29535,Male,1987,32,356,3211,Newark Ave,40.72152515,-74.04630454,30:25.0,3681,Grand St,40.71517768,-74.03768331,36:21.7
29671,Female,1989,30,574,3275,Columbus Drive,40.7183552,-74.03891444,31:12.6,3638,Washington St,40.7242941,-74.0354826,40:47.2
29612,Male,1985,34,541,3275,Columbus Drive,40.7183552,-74.03891444,31:20.9,3638,Washington St,40.7242941,-74.0354826,40:22.7
